,weight,n_prot,chi,eRMSD
42242,3.305623883903387e-09,0.0,-0.928294,0.989800
42243,8.810766749694358e-06,1.0,-1.224806,1.061022
42244,2.30638947245549e-05,1.0,-1.138930,0.913924
42245,2.862935765247563e-05,1.0,-1.401648,0.904973
42246,6.5400915500128735e-06,1.0,-2.020236,1.016256
42247,2.022378728359806e-09,0.0,-2.537561,1.073946
42248,1.5084991879748398e-09,0.0,-2.104061,1.070819
42249,6.6394525902571874e-09,0.0,-2.595488,0.918522
42250,8.072205371159191e-06,1.0,-2.756647,0.999606
42251,7.083533033162918e-06,1.0,-2.650244,1.061660
42252,6.6831251865211956e-06,1.0,-2.455721,1.008053
42253,1.6336623267974211e-09,0.0,-2.080250,1.079371
42254,1.4384667784509335e-08,0.0,-1.967544,0.893630
42255,1.2684378137194674e-08,0.0,-2.249709,0.897901
42256,2.5726672712108235e-05,1.0,-2.562783,0.899582
42257,1.2347991499088806e-08,0.0,-2.256557,0.902369
42258,1.6132311735282215e-09,0.0,-2.488591,1.046238
42259,2.4169446052445975e-05,1.0,-2.207009,0.839130
42260,1.4401462668530727e-08,0.0,-1.962543,0.899079
42261,2.0759378489344242e-05,1.0,-2.588050,0.869636
42262,1.872313880282049e-05,1.0,-2.811957,0.905323
42263,1.2019948369950862e-08,0.0,-1.928924,0.872630
42264,3.435305455239193e-05,1.0,-2.205980,0.854592
42265,5.444481867824232e-05,1.0,-1.915929,0.896920
42266,1.3772965235115951e-09,0.0,-2.053660,1.049503
42267,6.767160530645247e-06,1.0,-1.968585,1.096276
42268,5.086609638843348e-06,1.0,-1.968638,1.045109
42269,7.602231226593278e-06,1.0,-0.990220,1.078535
42270,5.617988122490284e-06,1.0,-0.725535,1.131351
42271,8.679128225446038e-06,1.0,-1.003563,1.095262
42272,4.7654135927791275e-06,1.0,-2.095348,1.056736
42273,1.4097711383872754e-09,0.0,-2.061366,1.060298
42274,6.231485592587608e-10,0.0,-0.588617,0.973213
42275,7.108016988647333e-07,1.0,-0.451982,1.101152
42276,1.273035708586497e-05,1.0,-1.184047,1.120109
42277,8.244664749362814e-10,0.0,-0.610880,1.134527
42278,5.564958366982596e-10,0.0,-0.546347,1.200748
42279,6.883979563643795e-07,1.0,-0.387363,1.169348
42280,1.226830014140916e-06,1.0,-0.515564,1.212936
42281,1.859298773206512e-06,1.0,-0.551384,1.198583
42282,3.937176764479596e-07,1.0,-0.309988,1.157078
42283,5.903367830434e-07,1.0,-0.393989,1.125686
42284,1.3739109221874166e-07,1.0,-0.149938,1.139848
42285,3.150969859197364e-07,1.0,-0.294045,1.198162
42286,9.469702000176392e-06,1.0,-0.963884,1.110458
42287,1.2901034861102954e-05,1.0,-0.989073,1.139744
42288,1.029842890384321e-05,1.0,-1.191082,1.098552
42289,1.403298974167714e-05,1.0,-1.394885,1.123154
42290,2.869533731027585e-05,1.0,-2.266490,0.849506
42291,1.37826199610066e-08,0.0,-2.088086,0.881404
42292,2.981536671363664e-09,0.0,-1.067071,1.024902
42293,2.394533034582038e-09,0.0,-1.033709,1.051159
42294,2.948163285456425e-06,1.0,-0.668388,1.093155
42295,9.417520144254812e-08,1.0,-0.144934,1.110754
42296,1.6894163851825805e-07,1.0,-0.305591,1.076918
42297,1.118437634065019e-11,0.0,0.122786,1.069549
42298,2.4336485942498176e-07,1.0,0.188433,1.197300
42299,1.1773007154561961e-10,0.0,0.273736,1.191247
42300,1.1219857635129097e-06,1.0,0.353967,1.196465
42301,2.277208363841585e-10,0.0,0.324631,1.214257
42302,8.724676975295948e-12,0.0,-0.034551,1.040233
42303,6.218135808037261e-11,0.0,-0.323723,1.091598
42304,3.236135916987728e-11,0.0,-0.283889,1.007554
42305,5.716751448525513e-08,1.0,-0.181769,1.057822
42306,1.4918142483752272e-06,1.0,-0.589160,1.068649
42307,6.21007265119676e-11,0.0,-0.341896,0.973053
42308,1.0107633640341115e-07,1.0,0.266376,1.099968
42309,1.2287169514522491e-05,1.0,0.542251,1.221833
42310,0.00021369338039257344,1.0,0.895080,1.205813
42311,0.0002348020672782128,1.0,1.221349,1.211193
42312,0.0001918391926659822,1.0,0.857587,1.211843
42313,3.906286057579296e-05,1.0,1.591589,1.235571
42314,6.663197194611303e-09,0.0,0.623328,1.208078
42315,0.00012867824413575072,1.0,0.807912,1.201278
42316,1.3298625172111994e-05,1.0,0.548855,1.221854
42317,1.6223684984432525e-06,1.0,0.386504,1.196737
42318,5.998341046775464e-07,1.0,0.290569,1.204804
42319,5.220021002131789e-06,1.0,0.491239,1.191394
42320,6.17343481786963e-05,1.0,1.468099,1.191652
42321,1.8882554965411604e-05,1.0,1.673196,1.161144
42322,5.6925334614455543e-05,1.0,1.507590,1.204891
42323,0.0001434409227863858,1.0,1.109294,1.168558
42324,7.917645778551289e-06,1.0,2.358346,1.175465
42325,9.662565798315563e-06,1.0,2.224892,1.191077
42326,1.1303908556407717e-05,1.0,2.937019,1.289968
42327,6.8499066649495255e-06,1.0,2.415296,1.214804
42328,5.465353812099944e-06,1.0,2.523366,1.245045
42329,1.4120380348176298e-05,1.0,1.752012,1.302494
42330,7.815389215749149e-08,1.0,0.314621,1.062182
42331,7.105418691239332e-06,1.0,-1.733440,1.042627
42332,1.3661179895714162e-09,0.0,-2.080523,1.047895
42333,2.495969154118664e-09,0.0,-2.131748,0.991762
42334,2.794780106304368e-09,0.0,-1.469570,1.075709
42335,8.958172891538632e-06,1.0,-0.909996,1.114630
42336,8.0556503210852e-06,1.0,-0.880985,1.110405
42337,6.152033289585056e-06,1.0,-1.798720,1.066626
42338,9.266102169261162e-06,1.0,-1.228994,1.045843
42339,2.0092308101259417e-05,1.0,-1.568114,0.986041
42340,7.539100790052446e-06,1.0,-1.750054,1.032779
42341,6.896093897866465e-06,1.0,-1.861823,1.025359
42342,3.2089057229638843e-09,0.0,-1.355945,1.093640
42343,9.425088195775097e-06,1.0,-1.027138,1.101527
42344,2.900216941281157e-09,0.0,-1.376683,1.070738
42345,6.724238326803607e-06,1.0,-0.839412,1.103134
42346,9.445452186641696e-06,1.0,-1.449109,1.082175
42347,2.2522643877585247e-09,0.0,-1.655583,1.067579
42348,4.423245036394324e-09,0.0,-1.842481,1.148268
42349,7.645543108456468e-06,1.0,-1.943260,1.011785
42350,1.5453144804393876e-09,0.0,-1.930303,1.041902
42351,3.963823493061872e-09,0.0,-1.545667,1.013226
42352,7.896053723524944e-06,1.0,-2.120951,1.002194
42353,5.180249763584406e-06,1.0,-1.926412,1.054132
42354,6.35710129030168e-06,1.0,-2.464565,1.067341
42355,1.6073507516119153e-09,0.0,-2.301504,1.065999
42356,8.418728104727336e-06,1.0,-2.411547,1.093458
42357,5.58183587196887e-06,1.0,-2.410414,1.027183
42358,5.996247153770659e-06,1.0,-2.526460,1.020819
42359,5.175489632377853e-05,1.0,-2.156769,0.879796
42360,5.966084561633854e-09,0.0,-2.591875,0.929346
42361,1.8011990463075684e-09,0.0,-2.441140,1.067798
42362,5.4885507931399925e-06,1.0,-2.355267,1.059052
42363,1.5446617132333904e-09,0.0,-1.912669,1.048976
42364,4.975331220341194e-06,1.0,-2.261613,1.041083
42365,4.518395184248072e-05,1.0,-2.305435,0.893945
42366,1.0590046865110239e-08,0.0,-2.271049,0.866556
42367,3.3356093842176845e-05,1.0,-2.166126,0.851684
42368,4.6719079507943006e-05,1.0,-2.221562,0.875693
42369,1.3657194451949181e-05,1.0,-2.543222,0.838992
42370,7.071897752200071e-09,0.0,-2.598059,0.883222
42371,4.847037654661966e-05,1.0,-1.776881,0.915660
42372,1.218312155777389e-08,0.0,-2.247542,0.877569
42373,4.315307402228052e-05,1.0,-1.790029,0.888131
42374,2.7750976228609927e-05,1.0,-1.363989,0.960819
42375,8.009729965653514e-09,0.0,-1.840053,0.856109
42376,5.5625655902871795e-09,0.0,-2.470281,0.847165
42377,1.6988254539283565e-05,1.0,-1.947449,0.975948
42378,5.2424350201832565e-05,1.0,-2.019133,0.880010
42379,3.8297250056576156e-05,1.0,-1.539765,0.927290
42380,7.909198497827217e-09,0.0,-1.149101,0.929512
42381,4.930967632266006e-06,1.0,-2.128172,1.036820
42382,4.87398471451088e-06,1.0,-2.135360,1.038843
42383,4.8049239333132075e-05,1.0,-1.871116,0.886344
42384,1.2365932781476369e-08,0.0,-1.992825,0.871463
42385,4.1933694117575707e-05,1.0,-2.285256,0.874581
42386,5.082134908575657e-05,1.0,-1.926296,0.884883
42387,1.3576554504864264e-08,0.0,-1.849024,0.891844
42388,8.657419748527395e-09,0.0,-1.237344,0.946847
42389,4.828030479440824e-09,0.0,-1.137329,0.993100
42390,6.859217037564757e-09,0.0,-1.577272,0.978848
42391,2.3209147025926134e-09,0.0,-1.709048,1.034982
42392,3.0697275734206504e-09,0.0,-1.597671,1.026642
42393,2.9204525004281575e-09,0.0,-1.302523,1.065274
42394,2.2910674961923003e-09,0.0,-0.965991,1.084125
42395,3.0399470562352282e-09,0.0,-1.713039,1.013281
42396,5.948973421244102e-09,0.0,-1.493240,1.157733
42397,3.3263993282824162e-09,0.0,-1.086659,1.017296
42398,1.7132918916484583e-05,1.0,-1.325424,0.995953
42399,1.2862526210242645e-05,1.0,-1.114279,1.005030
42400,1.755715120436294e-05,1.0,-1.584968,0.993000
42401,9.513960804736192e-06,1.0,-1.181061,1.037641
42402,7.907144382943905e-06,1.0,-1.053711,1.052794
42403,9.09192279978203e-06,1.0,-1.060982,1.030355
42404,6.0208853161170936e-09,0.0,-1.383380,1.163035
42405,5.969904552746922e-09,0.0,-1.577439,1.159339
42406,1.643299606828546e-05,1.0,-1.146112,1.193660
42407,8.451325919577274e-06,1.0,-1.034265,1.035294
42408,9.009803922420787e-06,1.0,-1.568439,1.085822
42409,5.514887943078317e-06,1.0,-2.022070,1.079409
42410,1.1462309796401402e-05,1.0,-1.573528,1.019371
42411,1.0053971626068106e-05,1.0,-1.414624,1.039299
42412,1.0975380629886626e-05,1.0,-1.762896,1.006454
42413,1.3091926753277549e-05,1.0,-1.079075,1.000631
42414,9.795251981468272e-06,1.0,-1.319871,1.086791
42415,2.4067293254436987e-09,0.0,-1.648674,1.081054
42416,4.171084761776702e-09,0.0,-1.390548,1.016861
42417,1.8090812881938847e-09,0.0,-1.847179,1.075673
42418,3.0585995923029484e-09,0.0,-1.289907,1.084944
42419,3.920323557345655e-09,0.0,-2.105184,1.156178
42420,1.8036189402667525e-05,1.0,-1.624940,1.156090
42421,2.9561661007748285e-09,0.0,-1.427146,1.050867
42422,5.3817143547039655e-06,1.0,-1.908792,1.066216
42423,7.022076800103635e-06,1.0,-0.862996,1.100724
42424,1.0659649335732984e-09,0.0,-0.695629,1.109916
42425,9.170663358860134e-06,1.0,-1.542441,1.042204
42426,7.169492280243952e-06,1.0,-1.687904,1.057530
42427,8.163784257021452e-06,1.0,-1.607982,1.075561
42428,4.766739351809094e-06,1.0,-2.164443,1.049493
42429,6.101914925041189e-06,1.0,-2.392975,1.068597
42430,1.0504584879191057e-05,1.0,-2.322214,1.114824
42431,4.283779844728114e-09,0.0,-2.774133,1.137185
42432,3.898001229524272e-09,0.0,-2.162503,1.174607
42433,3.5677410191822314e-09,0.0,-1.876840,0.988975
42434,6.186646220525095e-09,0.0,-2.341960,0.945263
42435,3.5357855731046712e-09,0.0,-3.094950,0.937525
42436,2.9059707487200884e-09,0.0,-2.744123,0.972115
42437,2.295032528173056e-09,0.0,-2.764615,0.992172
42438,1.8508737047992127e-05,1.0,-2.860632,0.891507
42439,1.0062335538212262e-05,1.0,-2.660908,0.976340
42440,1.5054759021291203e-09,0.0,-2.363935,1.034040
42441,2.4728855755387654e-09,0.0,-2.644992,1.087134
42442,5.050304467197232e-06,1.0,-2.261045,1.036412
42443,5.342298005447796e-06,1.0,-1.917455,1.045679
42444,6.058543712807327e-06,1.0,-2.391122,1.016609
42445,1.6594020123172203e-09,0.0,-2.337481,1.066615
42446,2.0816879004894136e-09,0.0,-2.690003,0.999994
42447,2.2851901776529077e-09,0.0,-2.712562,1.074881
42448,2.2911980935315865e-09,0.0,-2.655672,1.079518
42449,4.727812979358752e-09,0.0,-2.156888,0.962891
42450,3.2872308197673107e-09,0.0,-2.107199,0.979847
42451,2.516491485487779e-09,0.0,-2.849426,1.066458
42452,8.51298278789036e-06,1.0,-2.797374,0.998202
42453,8.870827972375204e-09,0.0,-2.321615,0.926400
42454,5.009471194378908e-09,0.0,-2.933305,0.864454
42455,2.7227279693356988e-05,1.0,-1.960152,0.847725
42456,3.4783704229518086e-05,1.0,-2.266799,0.859345
42457,4.835331486632147e-05,1.0,-2.078556,0.871549
42458,1.2519621723161523e-08,0.0,-1.969728,0.873537
42459,1.375064461902781e-08,0.0,-2.064713,0.880606
42460,1.1187831601035911e-08,0.0,-2.009080,0.863899
42461,1.277944609646379e-08,0.0,-1.706467,0.901362
42462,1.2205712047757079e-08,0.0,-1.872967,0.877869
42463,3.192058038245569e-05,1.0,-1.467986,0.907116
42464,3.8646563912383724e-05,1.0,-1.551708,0.929392
42465,3.160915191740138e-05,1.0,-1.765854,0.871534
42466,1.3217977530408977e-08,0.0,-2.053499,0.875837
42467,4.096647041848673e-05,1.0,-2.338374,0.907326
42468,1.2302754738798657e-08,0.0,-1.608100,0.910855
42469,2.949255140984227e-05,1.0,-1.310107,0.921736
42470,4.2518531314286995e-05,1.0,-1.670640,0.908141
42471,3.412329227115065e-05,1.0,-1.513432,0.948294
42472,1.2836434722533332e-08,0.0,-1.709304,0.924490
42473,1.4307494959569828e-08,0.0,-2.031791,0.888607
42474,1.3079209975546159e-08,0.0,-1.703769,0.919775
42475,4.217224571898739e-09,0.0,-1.268197,1.013585
42476,9.165995148588216e-09,0.0,-1.288938,0.920014
42477,9.789857096440519e-09,0.0,-1.667287,0.881373
42478,1.771610286780074e-05,1.0,-2.094890,0.826732
42479,8.869591468163805e-06,1.0,2.988844,0.952581
42480,1.0590138834587293e-09,0.0,2.861097,1.007121
42481,2.1792967327331266e-09,0.0,-2.850689,1.046273
42482,2.770228811990243e-09,0.0,-2.869728,1.073145
42483,1.7806794413830142e-09,0.0,-2.526750,1.013557
42484,7.0672400287084936e-09,0.0,-2.534399,0.869826
42485,3.913650552085675e-05,1.0,-2.359623,0.884225
42486,1.1524223207909242e-08,0.0,-1.690543,0.891117
42487,1.5714607981835093e-05,1.0,-1.448174,0.867624
42488,1.2025180123570347e-05,1.0,-1.256281,1.019050
42489,2.3706782408092117e-09,0.0,-0.959640,1.026211
42490,4.8530267074681745e-05,1.0,-2.091551,0.871760
42491,1.3000211015479067e-08,0.0,-2.139767,0.875663
42492,9.38419491753241e-09,0.0,-1.467719,0.959768
42493,1.1314588446093922e-08,0.0,-1.527576,0.909738
42494,8.968872603948575e-09,0.0,-1.508622,0.963601
42495,3.116669576733227e-09,0.0,-1.418357,1.043244
42496,8.928938545741627e-09,0.0,-2.179596,0.933158
42497,2.514618287101683e-09,0.0,-3.044410,1.019078
42498,1.7363963094564975e-09,0.0,-2.645695,1.042674
42499,5.062066407449185e-06,1.0,-2.103788,1.033625
42500,5.684701861352142e-09,0.0,-2.799482,0.894216
42501,6.4979638729744425e-09,0.0,-2.670545,0.889770
42502,7.753959104525285e-09,0.0,-2.561541,0.891924
42503,7.703733319516941e-09,0.0,-2.339418,0.933817
42504,4.4544342281632825e-05,1.0,-2.138698,0.866518
42505,6.69224493593706e-09,0.0,-1.902417,0.959004
42506,7.488673552297677e-09,0.0,-2.563822,0.908524
42507,6.842927913596482e-09,0.0,-2.150547,0.838672
42508,8.634580482068906e-09,0.0,-2.485297,0.906949
42509,4.92968170048364e-09,0.0,-2.079826,0.963642
42510,6.1855108996675085e-09,0.0,-2.713607,0.895808
42511,4.782248102907738e-09,0.0,-2.579105,0.946088
42512,2.724242370219815e-09,0.0,-2.662255,0.978119
42513,3.579778561586383e-09,0.0,-2.660464,1.122590
42514,3.1990991389275547e-09,0.0,-2.919616,0.962508
42515,4.049426437847885e-09,0.0,-2.892206,1.105298
42516,8.47397795369552e-10,0.0,2.616756,1.101372
42517,2.2696402142163132e-09,0.0,3.076372,1.001714
42518,2.6427374682662224e-09,0.0,3.014226,0.913725
42519,2.1941376752511938e-05,1.0,-2.905868,1.121582
42520,2.197587653570597e-09,0.0,-2.297638,1.093536
42521,2.5022736484005865e-09,0.0,-2.980753,1.036581
42522,2.1864149269299035e-05,1.0,-2.346915,0.843398
42523,9.006953075008777e-09,0.0,-2.297053,0.927040
42524,6.7729938964643565e-09,0.0,-2.418779,0.852868
42525,1.1893658573670225e-08,0.0,-1.544391,0.916534
42526,4.8533167572988065e-09,0.0,-2.165825,0.961529
42527,4.7934323546919256e-09,0.0,-2.625964,0.851226
42528,1.4169459638931028e-08,0.0,-1.928729,0.905492
42529,5.2633430277390625e-09,0.0,-2.633675,0.935049
42530,2.9860856876339403e-05,1.0,-2.306074,0.937013
42531,1.9668573491573076e-09,0.0,-1.909712,1.018744
42532,6.5312888346179794e-09,0.0,-2.201507,0.837762
42533,2.3921575496489596e-09,0.0,-1.650127,0.823014
42534,1.205845112770562e-08,0.0,-1.848182,0.878973
42535,5.697270038037994e-05,1.0,-2.075428,0.903329
42536,5.069881873972208e-09,0.0,-2.811424,0.865378
42537,4.019886204233638e-09,0.0,-2.538613,0.958577
42538,1.1845069305292846e-08,0.0,-2.226491,0.911337
42539,5.451821172198647e-09,0.0,-2.325499,0.835750
42540,3.806623685792725e-05,1.0,-2.188976,0.931685
42541,3.9637452936689606e-05,1.0,-2.364462,0.903055
42542,9.769820657193986e-09,0.0,-2.198488,0.927274
42543,1.182332881091381e-08,0.0,-2.001478,0.923443
42544,1.3686195994932143e-08,0.0,-2.003081,0.909628
42545,8.61268346009303e-09,0.0,-1.720131,0.957520
42546,2.742918036160263e-09,0.0,-1.603009,1.091731
42547,9.774095640382833e-09,0.0,-1.571417,0.955898
42548,1.9009466999800843e-09,0.0,-1.827314,1.033571
42549,6.739121318545685e-09,0.0,-1.693303,0.859984
42550,1.5087032055428713e-09,0.0,-1.825281,0.793069
42551,5.426475635853445e-09,0.0,-1.306469,0.996633
42552,9.583426345667605e-09,0.0,-2.240855,0.926362
42553,1.1114853407591437e-08,0.0,-1.592118,0.943910
42554,7.024679223982038e-09,0.0,-2.401575,0.935295
42555,1.1722152269040851e-08,0.0,-2.322168,0.892590
42556,3.012618328709472e-09,0.0,-2.669587,1.103624
42557,1.7089285781702588e-09,0.0,-2.637128,1.031985
42558,1.228471555249252e-08,0.0,-1.791424,0.885999
42559,3.1059193597921184e-05,1.0,-1.800168,0.954914
42560,2.5621234706501763e-05,1.0,-2.493711,0.871400
42561,8.365026289512386e-09,0.0,-2.277699,0.932451
42562,7.091451026807764e-09,0.0,-2.593273,0.909696
42563,3.913728191947741e-09,0.0,-2.913406,0.942384
42564,8.744087357612169e-09,0.0,-2.487780,0.886693
42565,9.957657515095254e-09,0.0,-2.099800,0.930298
42566,1.5784809486563717e-05,1.0,-1.785704,0.987260
42567,4.646537696160507e-09,0.0,-1.239774,1.004558
42568,8.19120147537252e-09,0.0,-2.514008,0.883087
42569,8.040672757190017e-09,0.0,-2.137502,0.940031
42570,6.871590737306184e-09,0.0,-1.623315,0.866509
42571,7.273906169031822e-09,0.0,-1.768658,0.963538
42572,1.2247670718361111e-08,0.0,-2.282947,0.886569
42573,4.733883330952316e-09,0.0,-2.386213,0.833605
42574,2.222658411141057e-09,0.0,-2.109485,0.797247
42575,7.661875965100986e-09,0.0,-2.550315,0.908494
42576,6.066307957682766e-09,0.0,-2.633303,0.922416
42577,1.3798046622735725e-09,0.0,-2.177715,1.051918
42578,3.5613098895052402e-09,0.0,-2.698461,0.958763
42579,9.140574250480674e-09,0.0,-2.472003,0.893614
42580,3.834384400079748e-09,0.0,-2.801374,0.948965
42581,4.718380518112372e-09,0.0,-2.560460,0.948129
42582,1.1744213172146765e-08,0.0,-2.320651,0.891428
42583,9.607752043926782e-09,0.0,-2.390718,0.874052
42584,3.3701235674192605e-09,0.0,-1.347895,1.035950
42585,2.68043194761177e-09,0.0,-1.880015,1.002845
42586,8.7417197314494e-09,0.0,-1.497954,0.965642
42587,6.183872963931341e-09,0.0,-2.560083,0.862472
42588,6.120828891838432e-09,0.0,-2.453910,0.939819
42589,5.0657884400308805e-09,0.0,-2.899031,0.909901
42590,6.235178134544656e-09,0.0,-2.365368,0.943834
42591,1.2595672981846678e-08,0.0,-2.051452,0.916281
42592,4.577019995486793e-09,0.0,-2.341960,0.959541
42593,8.266353213102128e-09,0.0,-2.527340,0.894154
42594,6.327978003424552e-09,0.0,-2.107246,0.835351
42595,1.4724055055734153e-09,0.0,-2.133444,1.027247
42596,3.8529403786875565e-09,0.0,-2.501103,0.832140
42597,1.1434758857481046e-08,0.0,-1.822773,0.933684
42598,1.121911379286124e-09,0.0,-2.536983,0.780397
42599,1.0360680477061112e-09,0.0,-2.409950,0.773652
42600,1.3048381608526179e-08,0.0,-2.225078,0.886782
42601,5.495434580194417e-09,0.0,-2.491793,0.943572
42602,1.7453886500100946e-09,0.0,-2.498687,1.015277
42603,1.4829472767000612e-09,0.0,-2.254159,1.027489
42604,4.052836787662203e-09,0.0,-2.872734,0.940770
42605,4.225505773716258e-09,0.0,-2.925610,0.933261
42606,7.3257986726918845e-09,0.0,-2.561784,0.912683
42607,1.016284290997184e-05,1.0,-2.853025,0.983072
42608,1.1503414523925215e-09,0.0,2.841616,1.036490
42609,5.006281172370416e-10,0.0,-2.971057,0.585945
42610,1.651738421824519e-09,0.0,-2.132926,1.079341
42611,1.3335882128483554e-05,1.0,-2.598979,1.119506
42612,2.196555497392713e-09,0.0,-2.716476,0.995231
42613,1.4015019404716163e-09,0.0,-2.226989,1.038054
42614,2.4948466569820447e-09,0.0,-2.635392,0.984713
42615,8.349279398754526e-09,0.0,-2.165279,0.937181
42616,2.8226527346954787e-09,0.0,-2.373445,0.981863
42617,9.282707430191312e-09,0.0,-2.200454,0.930152
42618,4.970489428032092e-05,1.0,-2.245353,0.890331
42619,8.26337020387495e-09,0.0,-2.493609,0.911620
42620,2.7549204659873903e-09,0.0,-2.340302,0.983551
42621,5.601987528850654e-09,0.0,-2.752329,0.913567
42622,6.466624347945978e-09,0.0,-2.664687,0.906035
42623,9.059014021116807e-09,0.0,-1.313972,0.953358
42624,6.2717976643121965e-09,0.0,-1.532520,0.986211
42625,5.719952133780467e-09,0.0,-2.550343,0.856097
42626,5.181977925487073e-09,0.0,-2.680026,0.931910
42627,2.0683511746872812e-09,0.0,-2.630510,1.071044
42628,2.1178741676931045e-09,0.0,-2.626161,0.997527
42629,4.263218351400263e-09,0.0,-2.955917,0.929968
42630,2.2236267712497967e-09,0.0,-2.906902,1.029872
42631,2.4068741389839557e-09,0.0,-2.461921,0.989546
42632,5.526650732386935e-09,0.0,-2.837747,0.888532
42633,3.269552619620813e-09,0.0,-2.830544,0.961474
42634,8.361569644237774e-09,0.0,-2.521181,0.895573
42635,2.873339850165615e-09,0.0,-2.396313,0.980597
42636,3.0278800359310083e-09,0.0,-2.690097,1.102840
42637,1.7526696177244008e-09,0.0,-2.491607,1.061075
42638,3.3063697125105417e-09,0.0,-2.834711,0.960449
42639,1.657655875211236e-09,0.0,-2.469957,1.054656
